"Country.Region","Date","positive","deaths","recovered","currently_positive","positive_diff","deaths_diff","recovered_diff","roll_avg"
"Netherlands",2020-05-12,42984,5510,0,37474,196,54,0,226.857142857143
"Netherlands",2020-05-13,43211,5562,0,37649,227,52,0,212.571428571429
"Netherlands",2020-05-14,43481,5590,0,37891,270,28,0,195.428571428571
"Netherlands",2020-05-15,43681,5643,0,38038,200,53,0,193.285714285714
"Netherlands",2020-05-16,43870,5670,0,38200,189,27,0,180.714285714286
"Netherlands",2020-05-17,43995,5680,0,38315,125,10,0,176.571428571429
"Netherlands",2020-05-18,44141,5694,0,38447,146,14,0,174.142857142857
"Netherlands",2020-05-19,44249,5715,0,38534,108,21,0,172.428571428571
"Netherlands",2020-05-20,44447,5748,0,38699,198,33,0,170.571428571429
"Netherlands",2020-05-21,44700,5775,0,38925,253,27,0,177.285714285714
"Netherlands",2020-05-22,44888,5788,0,39100,188,13,0,186.285714285714
"Netherlands",2020-05-23,45064,5811,0,39253,176,23,0,189.857142857143
"Netherlands",2020-05-24,45236,5822,0,39414,172,11,0,188.714285714286
"Netherlands",2020-05-25,45445,5830,0,39615,209,8,0,178.571428571429
"Netherlands",2020-05-26,45578,5856,0,39722,133,26,0,176.857142857143
"Netherlands",2020-05-27,45768,5871,0,39897,190,15,0,170.428571428571
"Netherlands",2020-05-28,45950,5903,0,40047,182,32,0,172.285714285714
"Netherlands",2020-05-29,46126,5931,0,40195,176,28,0,157.142857142857
"Netherlands",2020-05-30,46257,5951,0,40306,131,20,0,152.714285714286
"Netherlands",2020-05-31,46442,5956,0,40486,185,5,0,137.857142857143
"Netherlands",2020-06-01,46545,5962,0,40583,103,6,0,141.714285714286
"Netherlands",2020-06-02,46647,5967,0,40680,102,5,0,146.571428571429
"Netherlands",2020-06-03,46733,5977,0,40756,86,10,0,154
"Netherlands",2020-06-04,46942,5990,0,40952,209,13,0,161.714285714286
"Netherlands",2020-06-05,47152,6005,0,41147,210,15,0,170.571428571429
"Netherlands",2020-06-06,47335,6011,0,41324,183,6,0,179.428571428571
"Netherlands",2020-06-07,47574,6013,0,41561,239,2,0,193.428571428571
"Netherlands",2020-06-08,47739,6016,0,41723,165,3,0,187
"Netherlands",2020-06-09,47903,6031,0,41872,164,15,0,187
"Netherlands",2020-06-10,48087,6042,0,42045,184,11,0,186.428571428571
"Netherlands",2020-06-11,48251,6044,0,42207,164,2,0,172.714285714286
"Netherlands",2020-06-12,48461,6053,0,42408,210,9,0,172.714285714286
"Netherlands",2020-06-13,48640,6057,0,42583,179,4,0,169.142857142857
"Netherlands",2020-06-14,48783,6059,0,42724,143,2,0,159.571428571429
"Netherlands",2020-06-15,48948,6065,0,42883,165,6,0,152.571428571429
"Netherlands",2020-06-16,49087,6070,0,43017,139,5,0,137.857142857143
"Netherlands",2020-06-17,49204,6074,0,43130,117,4,0,123.142857142857
"Netherlands",2020-06-18,49319,6078,0,43241,115,4,0,115.714285714286
"Netherlands",2020-06-19,49426,6081,0,43345,107,3,0,101.428571428571
"Netherlands",2020-06-20,49502,6089,0,43413,76,8,0,90.7142857142857
"Netherlands",2020-06-21,49593,6090,0,43503,91,1,0,85.7142857142857
"Netherlands",2020-06-22,49658,6090,0,43568,65,0,0,85
"Netherlands",2020-06-23,49722,6095,0,43627,64,5,0,82.7142857142857
"Netherlands",2020-06-24,49804,6097,0,43707,82,2,0,81.7142857142857
"Netherlands",2020-06-25,49914,6100,0,43814,110,3,0,79.1428571428571
"Netherlands",2020-06-26,50005,6103,0,43902,91,3,0,80.7142857142857
"Netherlands",2020-06-27,50074,6105,0,43969,69,2,0,78.7142857142857
"Netherlands",2020-06-28,50147,6105,0,44042,73,0,0,75.8571428571429
"Netherlands",2020-06-29,50223,6107,0,44116,76,2,0,71.1428571428571
"Netherlands",2020-06-30,50273,6113,0,44160,50,6,0,68.8571428571429
"Netherlands",2020-07-01,50335,6115,0,44220,62,2,0,67.7142857142857
"Netherlands",2020-07-02,50412,6118,0,44294,77,3,0,67.7142857142857
"Netherlands",2020-07-03,50487,6120,0,44367,75,2,0,62
"Netherlands",2020-07-04,50548,6126,0,44422,61,6,0,60.1428571428571
"Netherlands",2020-07-05,50621,6127,0,44494,73,1,0,58.7142857142857
"Netherlands",2020-07-06,50657,6128,0,44529,36,1,0,55.1428571428571
"Netherlands",2020-07-07,50694,6132,0,44562,37,4,0,50.4285714285714
"Netherlands",2020-07-08,50746,6135,0,44611,52,3,0,53.2857142857143
"Netherlands",2020-07-09,50798,6137,0,44661,52,2,0,57.2857142857143
"Netherlands",2020-07-10,50840,6136,0,44704,42,-1,0,62.2857142857143
"Netherlands",2020-07-11,50921,6137,0,44784,81,1,0,64.5714285714286
"Netherlands",2020-07-12,51022,6137,0,44885,101,0,0,72.2857142857143
"Netherlands",2020-07-13,51093,6137,0,44956,71,0,0,79
"Netherlands",2020-07-14,51146,6135,0,45011,53,-2,0,87.7142857142857
"Netherlands",2020-07-15,51252,6136,0,45116,106,1,0,94.2857142857143
"Netherlands",2020-07-16,51351,6137,0,45214,99,1,0,100.428571428571
"Netherlands",2020-07-17,51454,6138,0,45316,103,1,0,116.714285714286
"Netherlands",2020-07-18,51581,6136,0,45445,127,-2,0,132.428571428571
"Netherlands",2020-07-19,51725,6136,0,45589,144,0,0,141.285714285714
"Netherlands",2020-07-20,51910,6136,0,45774,185,0,0,150.428571428571
"Netherlands",2020-07-21,52073,6136,0,45937,163,0,0,163
"Netherlands",2020-07-22,52241,6139,0,46102,168,3,0,164.428571428571
"Netherlands",2020-07-23,52404,6139,0,46265,163,0,0,182.857142857143
"Netherlands",2020-07-24,52595,6139,0,46456,191,0,0,177.285714285714
"Netherlands",2020-07-25,52732,6140,0,46592,137,1,0,185.857142857143
"Netherlands",2020-07-26,53005,6159,0,46846,273,19,0,197.142857142857
"Netherlands",2020-07-27,53151,6141,0,47010,146,-18,0,222.714285714286
"Netherlands",2020-07-28,53374,6145,0,47229,223,4,0,243.714285714286
"Netherlands",2020-07-29,53621,6147,0,47474,247,2,0,285.714285714286
"Netherlands",2020-07-30,53963,6147,0,47816,342,0,0,299
"Netherlands",2020-07-31,54301,6147,0,48154,338,0,0,331.285714285714
"Netherlands",2020-08-01,54732,6148,0,48584,431,1,0,368.714285714286
"Netherlands",2020-08-02,55098,6149,0,48949,366,1,0,394.285714285714
"Netherlands",2020-08-03,55470,6149,0,49321,372,0,0,431.285714285714
"Netherlands",2020-08-04,55955,6150,0,49805,485,1,0,457.142857142857
"Netherlands",2020-08-05,56381,6153,0,50228,426,3,0,465
"Netherlands",2020-08-06,56982,6153,0,50829,601,0,0,495.142857142857
"Netherlands",2020-08-07,57501,6154,0,51347,519,1,0,532
"Netherlands",2020-08-08,57987,6157,0,51830,486,3,0,495.571428571429
"Netherlands",2020-08-09,58564,6157,0,52407,577,0,0,606.571428571429
"Netherlands",2020-08-10,59194,6157,0,53037,630,0,0,603.142857142857
"Netherlands",2020-08-11,59424,6141,0,53283,230,-16,0,619.857142857143
"Netherlands",2020-08-12,60627,6161,0,54466,1203,20,0,644
"Netherlands",2020-08-13,61204,6165,0,55039,577,4,0,634
"Netherlands",2020-08-14,61840,6167,0,55673,636,2,0,612.857142857143
"Netherlands",2020-08-15,62495,6169,0,56326,655,2,0,649.857142857143
"Netherlands",2020-08-16,63002,6172,0,56830,507,3,0,556.857142857143
"Netherlands",2020-08-17,63484,6172,0,57312,482,0,0,550
"Netherlands",2020-08-18,63973,6175,0,57798,489,3,0,535.571428571429
"Netherlands",2020-08-19,64525,6181,0,58344,552,6,0,514.571428571429
"Netherlands",2020-08-20,65054,6191,0,58863,529,10,0,507.428571428571
"Netherlands",2020-08-21,65589,6195,0,59394,535,4,0,520.571428571429
"Netherlands",2020-08-22,66097,6200,0,59897,508,5,0,510
"Netherlands",2020-08-23,66554,6200,0,60354,457,0,0,512.714285714286
"Netherlands",2020-08-24,67128,6202,0,60926,574,2,0,510
"Netherlands",2020-08-25,67543,6207,0,61336,415,5,0,506
"Netherlands",2020-08-26,68114,6215,0,61899,571,8,0,505
"Netherlands",2020-08-27,68624,6218,0,62406,510,3,0,512.285714285714
"Netherlands",2020-08-28,69131,6220,0,62911,507,2,0,505.571428571429
"Netherlands",2020-08-29,69632,6224,0,63408,501,4,0,512.285714285714
"Netherlands",2020-08-30,70140,6224,0,63916,508,0,0,535.571428571429
"Netherlands",2020-08-31,70667,6224,0,64443,527,0,0,548.571428571429
"Netherlands",2020-09-01,71129,6230,0,64899,462,6,0,582.428571428571
"Netherlands",2020-09-02,71863,6235,0,65628,734,5,0,604.285714285714
"Netherlands",2020-09-03,72464,6235,0,66229,601,0,0,663.857142857143
"Netherlands",2020-09-04,73208,6237,0,66971,744,2,0,702.428571428571
"Netherlands",2020-09-05,73862,6241,0,67621,654,4,0,774.142857142857
"Netherlands",2020-09-06,74787,6243,0,68544,925,2,0,832.142857142857
"Netherlands",2020-09-07,75584,6243,0,69341,797,0,0,863.857142857143
"Netherlands",2020-09-08,76548,6244,0,70304,964,1,0,939
"Netherlands",2020-09-09,77688,6246,0,71442,1140,2,0,1021.42857142857
"Netherlands",2020-09-10,78511,6249,0,72262,823,3,0,1044.57142857143
"Netherlands",2020-09-11,79781,6252,0,73529,1270,3,0,1116.42857142857
"Netherlands",2020-09-12,81012,6253,0,74759,1231,1,0,1175.71428571429
"Netherlands",2020-09-13,82099,6254,0,75845,1087,1,0,1233.14285714286
"Netherlands",2020-09-14,83399,6256,0,77143,1300,2,0,1366
"Netherlands",2020-09-15,84778,6258,0,78520,1379,2,0,1466.57142857143
"Netherlands",2020-09-16,86320,6260,0,80060,1542,2,0,1560.28571428571
"Netherlands",2020-09-17,88073,6266,0,81807,1753,6,0,1668.42857142857
"Netherlands",2020-09-18,90047,6273,0,83774,1974,7,0,1799.42857142857
"Netherlands",2020-09-19,91934,6275,0,85659,1887,2,0,1923.14285714286
"Netherlands",2020-09-20,93778,6279,0,87499,1844,4,0,2039.57142857143
"Netherlands",2020-09-21,95995,6281,0,89714,2217,2,0,2152.57142857143
"Netherlands",2020-09-22,98240,6291,0,91949,2245,10,0,2267.28571428571
"Netherlands",2020-09-23,100597,6296,0,94301,2357,5,0,2385.28571428571
"Netherlands",2020-09-24,103141,6312,0,96829,2544,16,0,2549.71428571429
"Netherlands",2020-09-25,105918,6328,0,99590,2777,16,0,2649.28571428571
"Netherlands",2020-09-26,108631,6366,0,102265,2713,38,0,2758.71428571429
"Netherlands",2020-09-27,111626,6374,0,105252,2995,8,0,2892.57142857143
"Netherlands",2020-09-28,114540,6380,0,108160,2914,6,0,2993.71428571429
"Netherlands",2020-09-29,117551,6393,0,111158,3011,13,0,3143.42857142857
"Netherlands",2020-09-30,120845,6406,0,114439,3294,13,0,3322.57142857143
"Netherlands",2020-10-01,124097,6419,0,117678,3252,13,0,3466.57142857143
"Netherlands",2020-10-02,127922,6428,0,121494,3825,9,0,3704.42857142857
"Netherlands",2020-10-03,131889,6449,0,125440,3967,21,0,3921.14285714286
"Netherlands",2020-10-04,135892,6454,0,129438,4003,5,0,4163.28571428571
"Netherlands",2020-10-05,140471,6454,0,134017,4579,0,0,4530.42857142857
"Netherlands",2020-10-06,144999,6482,0,138517,4528,28,0,4837
"Netherlands",2020-10-07,149988,6518,0,143470,4989,36,0,5198.71428571429
"Netherlands",2020-10-08,155810,6531,0,149279,5822,13,0,5537.28571428571
"Netherlands",2020-10-09,161781,6544,0,155237,5971,13,0,5861
"Netherlands",2020-10-10,168280,6567,0,161713,6499,23,0,6268.14285714286
"Netherlands",2020-10-11,174653,6584,0,168069,6373,17,0,6596.42857142857
"Netherlands",2020-10-12,181498,6596,0,174902,6845,12,0,6877.71428571429
"Netherlands",2020-10-13,188876,6631,0,182245,7378,35,0,7165.28571428571
"Netherlands",2020-10-14,196163,6663,0,189500,7287,32,0,7396
"Netherlands",2020-10-15,203954,6692,0,197262,7791,29,0,7654.42857142857
"Netherlands",2020-10-16,211938,6708,0,205230,7984,16,0,7818.28571428571
"Netherlands",2020-10-17,220052,6737,0,213315,8114,29,0,7930.71428571429
"Netherlands",2020-10-18,228234,6751,0,221483,8182,14,0,8138.71428571429
"Netherlands",2020-10-19,236226,6768,0,229458,7992,17,0,8350.14285714286
"Netherlands",2020-10-20,244391,6814,0,237577,8165,46,0,8637.57142857143
"Netherlands",2020-10-21,253134,6873,0,246261,8743,59,0,8714.28571428571
"Netherlands",2020-10-22,262405,6919,0,255486,9271,46,0,9002.85714285714
"Netherlands",2020-10-23,272401,6964,0,265437,9996,45,0,9338.71428571429
"Netherlands",2020-10-24,281052,7019,0,274033,8651,55,0,9642.57142857143
"Netherlands",2020-10-25,291254,7046,0,284208,10202,27,0,9551
"Netherlands",2020-10-26,301597,7072,0,294525,10343,26,0,9692.85714285714
"Netherlands",2020-10-27,311889,7142,0,304747,10292,70,0,9853.28571428571
"Netherlands",2020-10-28,319991,7202,0,312789,8102,60,0,10018
"Netherlands",2020-10-29,330255,7258,0,322997,10264,56,0,9801
"Netherlands",2020-10-30,341374,7345,0,334029,11119,87,0,9507.14285714286
"Netherlands",2020-10-31,351178,7395,0,343783,9804,50,0,9143
"Netherlands",2020-11-01,359861,7434,0,352427,8683,39,0,9076
"Netherlands",2020-11-02,368147,7463,0,360684,8286,29,0,8604.71428571429
"Netherlands",2020-11-03,375890,7576,0,368314,7743,113,0,8050.85714285714
"Netherlands",2020-11-04,383523,7682,0,375841,7633,106,0,7603.28571428571
"Netherlands",2020-11-05,390488,7769,0,382719,6965,87,0,7172
"Netherlands",2020-11-06,397730,7887,0,389843,7242,118,0,6656.85714285714
"Netherlands",2020-11-07,404401,7960,0,396441,6671,73,0,6217.42857142857
"Netherlands",2020-11-08,410065,8004,0,402061,5664,44,0,5899.42857142857
"Netherlands",2020-11-09,414745,8043,0,406702,4680,39,0,5709.28571428571
"Netherlands",2020-11-10,419412,8141,0,411271,4667,98,0,5544.85714285714
"Netherlands",2020-11-11,424819,8215,0,416604,5407,74,0,5436.71428571429
"Netherlands",2020-11-12,430453,8304,0,422149,5634,89,0,5400.85714285714
"Netherlands",2020-11-13,436544,8358,0,428186,6091,54,0,5422.28571428571
"Netherlands",2020-11-14,442458,8443,0,434015,5914,85,0,5370.14285714286
"Netherlands",2020-11-15,447871,8486,0,439385,5413,43,0,5256.14285714286
"Netherlands",2020-11-16,452701,8530,0,444171,4830,44,0,5257.71428571429
"Netherlands",2020-11-17,457003,8616,0,448387,4302,86,0,5235.14285714286
"Netherlands",2020-11-18,461612,8698,0,452914,4609,82,0,5257.42857142857
"Netherlands",2020-11-19,467257,8771,0,458486,5645,73,0,5253.85714285714
"Netherlands",2020-11-20,473190,8822,0,464368,5933,51,0,5302.42857142857
"Netherlands",2020-11-21,479260,8870,0,470390,6070,48,0,5248.71428571429
"Netherlands",2020-11-22,484648,8891,0,475757,5388,21,0,5291.57142857143
"Netherlands",2020-11-23,489818,8945,0,480873,5170,54,0,5123.71428571429
"Netherlands",2020-11-24,493744,9035,0,484709,3926,90,0,5096.57142857143
"Netherlands",2020-11-25,498653,9109,0,489544,4909,74,0,4866.42857142857
"Netherlands",2020-11-26,503123,9184,0,493939,4470,75,0,4894.57142857143
"Netherlands",2020-11-27,508866,9267,0,499599,5743,83,0,4808.57142857143
"Netherlands",2020-11-28,513325,9326,0,503999,4459,59,0,4825.57142857143
"Netherlands",2020-11-29,518910,9349,0,509561,5585,23,0,4827.28571428571
"Netherlands",2020-11-30,523478,9376,0,514102,4568,27,0,4989.57142857143
"Netherlands",2020-12-01,527523,9438,0,518085,4045,62,0,5008.28571428571
"Netherlands",2020-12-02,532444,9504,0,522940,4921,66,0,5302.85714285714
"Netherlands",2020-12-03,538050,9565,0,528485,5606,61,0,5473.42857142857
"Netherlands",2020-12-04,543924,9623,0,534301,5874,58,0,5830.42857142857
"Netherlands",2020-12-05,550445,9662,0,540783,6521,39,0,6130.57142857143
"Netherlands",2020-12-06,557224,9687,0,547537,6779,25,0,6360.14285714286
"Netherlands",2020-12-07,564291,9704,0,554587,7067,17,0,6805
"Netherlands",2020-12-08,570437,9775,0,560662,6146,71,0,7228.42857142857
"Netherlands",2020-12-09,576965,9841,0,567124,6528,66,0,NA
"Netherlands",2020-12-10,585685,9902,0,575783,8720,61,0,NA
"Netherlands",2020-12-11,594523,9966,0,584557,8838,64,0,NA
"Pakistan",2020-01-22,0,0,0,0,0,0,0,NA
"Pakistan",2020-01-23,0,0,0,0,0,0,0,NA
"Pakistan",2020-01-24,0,0,0,0,0,0,0,NA
"Pakistan",2020-01-25,0,0,0,0,0,0,0,0
"Pakistan",2020-01-26,0,0,0,0,0,0,0,0
"Pakistan",2020-01-27,0,0,0,0,0,0,0,0
"Pakistan",2020-01-28,0,0,0,0,0,0,0,0
"Pakistan",2020-01-29,0,0,0,0,0,0,0,0
"Pakistan",2020-01-30,0,0,0,0,0,0,0,0
"Pakistan",2020-01-31,0,0,0,0,0,0,0,0
"Pakistan",2020-02-01,0,0,0,0,0,0,0,0
"Pakistan",2020-02-02,0,0,0,0,0,0,0,0
"Pakistan",2020-02-03,0,0,0,0,0,0,0,0
"Pakistan",2020-02-04,0,0,0,0,0,0,0,0
"Pakistan",2020-02-05,0,0,0,0,0,0,0,0
"Pakistan",2020-02-06,0,0,0,0,0,0,0,0
"Pakistan",2020-02-07,0,0,0,0,0,0,0,0
"Pakistan",2020-02-08,0,0,0,0,0,0,0,0
"Pakistan",2020-02-09,0,0,0,0,0,0,0,0
"Pakistan",2020-02-10,0,0,0,0,0,0,0,0
"Pakistan",2020-02-11,0,0,0,0,0,0,0,0
"Pakistan",2020-02-12,0,0,0,0,0,0,0,0
"Pakistan",2020-02-13,0,0,0,0,0,0,0,0
"Pakistan",2020-02-14,0,0,0,0,0,0,0,0
"Pakistan",2020-02-15,0,0,0,0,0,0,0,0
"Pakistan",2020-02-16,0,0,0,0,0,0,0,0
"Pakistan",2020-02-17,0,0,0,0,0,0,0,0
"Pakistan",2020-02-18,0,0,0,0,0,0,0,0
"Pakistan",2020-02-19,0,0,0,0,0,0,0,0
"Pakistan",2020-02-20,0,0,0,0,0,0,0,0
"Pakistan",2020-02-21,0,0,0,0,0,0,0,0
"Pakistan",2020-02-22,0,0,0,0,0,0,0,0.285714285714286
"Pakistan",2020-02-23,0,0,0,0,0,0,0,0.285714285714286
"Pakistan",2020-02-24,0,0,0,0,0,0,0,0.285714285714286
"Pakistan",2020-02-25,2,0,0,2,2,0,0,0.571428571428571
"Pakistan",2020-02-26,2,0,0,2,0,0,0,0.571428571428571
"Pakistan",2020-02-27,2,0,0,2,0,0,0,0.571428571428571
"Pakistan",2020-02-28,4,0,0,4,2,0,0,0.714285714285714
"Pakistan",2020-02-29,4,0,0,4,0,0,0,0.428571428571429
"Pakistan",2020-03-01,4,0,0,4,0,0,0,0.428571428571429
"Pakistan",2020-03-02,5,0,0,5,1,0,0,0.571428571428571
"Pakistan",2020-03-03,5,0,0,5,0,0,0,0.285714285714286
"Pakistan",2020-03-04,5,0,0,5,0,0,0,0.285714285714286
"Pakistan",2020-03-05,6,0,0,6,1,0,0,0.285714285714286
"Pakistan",2020-03-06,6,0,0,6,0,0,0,1.57142857142857
"Pakistan",2020-03-07,6,0,1,5,0,0,1,2
"Pakistan",2020-03-08,6,0,1,5,0,0,0,2.14285714285714
"Pakistan",2020-03-09,16,0,1,15,10,0,0,3.14285714285714
"Pakistan",2020-03-10,19,0,2,17,3,0,1,3.57142857142857
"Pakistan",2020-03-11,20,0,2,18,1,0,0,6.71428571428571
"Pakistan",2020-03-12,28,0,2,26,8,0,0,18.5714285714286
"Pakistan",2020-03-13,31,0,2,29,3,0,0,31.4285714285714
"Pakistan",2020-03-14,53,0,2,51,22,0,0,40
"Pakistan",2020-03-15,136,0,2,134,83,0,0,62
"Pakistan",2020-03-16,236,0,2,234,100,0,0,67.5714285714286
"Pakistan",2020-03-17,299,0,2,297,63,0,0,99.8571428571429
"Pakistan",2020-03-18,454,2,13,439,155,2,11,103.285714285714
"Pakistan",2020-03-19,501,3,13,485,47,1,0,105.571428571429
"Pakistan",2020-03-20,730,3,13,714,229,0,0,105.142857142857
"Pakistan",2020-03-21,776,5,5,766,46,2,-8,109.142857142857
"Pakistan",2020-03-22,875,6,5,864,99,1,0,106.714285714286
"Pakistan",2020-03-23,972,7,18,947,97,1,13,124.571428571429
"Pakistan",2020-03-24,1063,8,21,1034,91,1,3,109.285714285714
"Pakistan",2020-03-25,1201,9,21,1171,138,1,0,117.285714285714
"Pakistan",2020-03-26,1373,11,23,1339,172,2,2,120.285714285714
"Pakistan",2020-03-27,1495,12,29,1454,122,1,6,138
"Pakistan",2020-03-28,1597,14,29,1554,102,2,0,150.714285714286
"Pakistan",2020-03-29,1717,21,76,1620,120,7,47,174.285714285714
"Pakistan",2020-03-30,1938,26,76,1836,221,5,0,187.571428571429
"Pakistan",2020-03-31,2118,27,94,1997,180,1,18,189
"Pakistan",2020-04-01,2421,34,125,2262,303,7,31,222.857142857143
"Pakistan",2020-04-02,2686,40,126,2520,265,6,1,292.714285714286
"Pakistan",2020-04-03,2818,41,131,2646,132,1,5,299.571428571429
"Pakistan",2020-04-04,3157,47,211,2899,339,6,80,306.428571428571
"Pakistan",2020-04-05,3766,53,259,3454,609,6,48,295.428571428571
"Pakistan",2020-04-06,4035,57,429,3549,269,4,170,287
"Pakistan",2020-04-07,4263,61,467,3735,228,4,38,313.285714285714
"Pakistan",2020-04-08,4489,65,572,3852,226,4,105,296.142857142857
"Pakistan",2020-04-09,4695,66,727,3902,206,1,155,247.142857142857
"Pakistan",2020-04-10,5011,86,762,4163,316,20,35,257.428571428571
"Pakistan",2020-04-11,5230,91,1028,4111,219,5,266,302.857142857143
"Pakistan",2020-04-12,5496,93,1095,4308,266,2,67,347.142857142857
"Pakistan",2020-04-13,5837,96,1378,4363,341,3,283,332.857142857143
"Pakistan",2020-04-14,6383,111,1446,4826,546,15,68,375.285714285714
"Pakistan",2020-04-15,6919,128,1645,5146,536,17,199,445.428571428571
"Pakistan",2020-04-16,7025,135,1765,5125,106,7,120,417.428571428571
"Pakistan",2020-04-17,7638,143,1832,5663,613,8,67,532.571428571429
"Pakistan",2020-04-18,8348,168,1868,6312,710,25,36,527.571428571429
"Pakistan",2020-04-19,8418,176,1970,6272,70,8,102,605.142857142857
"Pakistan",2020-04-20,9565,201,2073,7291,1147,25,103,702.142857142857
"Pakistan",2020-04-21,10076,212,2156,7708,511,11,83,726.428571428571
"Pakistan",2020-04-22,11155,237,2527,8391,1079,25,371,711.428571428571
"Pakistan",2020-04-23,11940,253,2755,8932,785,16,228,785.285714285714
"Pakistan",2020-04-24,12723,269,2866,9588,783,16,111,721
"Pakistan",2020-04-25,13328,281,2936,10111,605,12,70,778.428571428571
"Pakistan",2020-04-26,13915,292,3029,10594,587,11,93,808.857142857143
"Pakistan",2020-04-27,14612,312,3233,11067,697,20,204,882
"Pakistan",2020-04-28,15525,343,3425,11757,913,31,192,911.428571428571
"Pakistan",2020-04-29,16817,385,4315,12117,1292,42,890,965.142857142857
"Pakistan",2020-04-30,18114,417,4715,12982,1297,32,400,1003.71428571429
"Pakistan",2020-05-01,19103,440,4817,13846,989,23,102,1062.42857142857
"Pakistan",2020-05-02,20084,457,5114,14513,981,17,297,1221.14285714286
"Pakistan",2020-05-03,20941,476,5635,14830,857,19,521,1118.14285714286
"Pakistan",2020-05-04,22049,514,5801,15734,1108,38,166,1188.71428571429
"Pakistan",2020-05-05,24073,564,6464,17045,2024,50,663,1376.14285714286
"Pakistan",2020-05-06,24644,585,6464,17595,571,21,0,1464.28571428571
"Pakistan",2020-05-07,26435,599,7530,18306,1791,14,1066,1591.42857142857
"Pakistan",2020-05-08,28736,636,7809,20291,2301,37,279,1755.28571428571
"Pakistan",2020-05-09,30334,659,8063,21612,1598,23,254,1603.57142857143
"Pakistan",2020-05-10,32081,706,8555,22820,1747,47,492,1592
"Pakistan",2020-05-11,34336,737,8812,24787,2255,31,257,1766.28571428571
"Pakistan",2020-05-12,35298,761,8899,25638,962,24,87,1437.57142857143
"Pakistan",2020-05-13,35788,770,9695,25323,490,9,796,1402.42857142857
"Pakistan",2020-05-14,38799,834,10880,27085,3011,64,1185,1434.85714285714
"Pakistan",2020-05-15,38799,834,10880,27085,0,0,0,1375.71428571429
"Pakistan",2020-05-16,40151,873,11341,27937,1352,39,461,1514.28571428571
"Pakistan",2020-05-17,42125,903,11922,29300,1974,30,581,1757.57142857143
"Pakistan",2020-05-18,43966,939,12489,30538,1841,36,567,1699.28571428571
"Pakistan",2020-05-19,45898,985,13101,31812,1932,46,612,1948.28571428571
"Pakistan",2020-05-20,48091,1017,14155,32919,2193,32,1054,2064.28571428571
"Pakistan",2020-05-21,50694,1067,15201,34426,2603,50,1046,2032
"Pakistan",2020-05-22,52437,1101,16653,34683,1743,34,1452,1962.71428571429
